,EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
3688,3689,F,Hope,Produce Clerk,Produce,Chilliwack,Stores,49.0,3.26,76.24
3689,3690,M,Haney,Meat Cutter,Meats,Haney,Stores,35.0,6.78,40.87
3690,3691,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,33.0,3.94,46.6
3691,3692,F,Grand Forks,Produce Clerk,Produce,Grand Forks,Stores,56.0,3.22,143.89
3692,3693,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,38.0,4.12,31.19
3693,3694,M,Richmond,Meat Cutter,Meats,Richmond,Stores,41.0,3.63,70.86
3694,3695,F,Golden,Meat Cutter,Meats,Cranbrook,Stores,41.0,3.94,19.35
3695,3696,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40.0,4.33,13.74
3696,3697,M,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,51.0,3.67,86.65
3697,3698,F,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,59.0,4.33,176.88
3698,3699,F,Trail,Produce Clerk,Produce,Trail,Stores,39.0,3.17,54.97
3699,3700,F,Bougie Creek,Produce Clerk,Produce,Quesnel,Stores,21.0,3.38,0.0
3700,3701,M,Peachland,Produce Clerk,Produce,Kelowna,Stores,28.0,2.08,0.0
3701,3702,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42.0,4.81,10.03
3702,3703,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.0,7.49,64.49
3703,3704,F,Creston,Meat Cutter,Meats,Cranbrook,Stores,38.0,4.95,14.36
3704,3705,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.0,5.44,17.2
3705,3706,F,Penticton,Produce Clerk,Produce,Kelowna,Stores,33.0,5.0,2.73
3706,3707,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,26.0,4.7,0.0
3707,3708,M,Prince George,Meat Cutter,Meats,Prince George,Stores,33.0,3.92,0.0
3708,3709,M,Dawson Creek,Baker,Bakery,Dawson Creek,Stores,49.0,3.5,110.43
3709,3710,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.0,6.57,40.22
3710,3711,F,White Rock,Shelf Stocker,Processed Foods,White Rock,Stores,45.0,4.3,40.99
3711,3712,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,63.0,5.61,201.8
3712,3713,M,Richmond,Meat Cutter,Meats,Richmond,Stores,61.0,6.12,140.11
3713,3714,M,Little Fort,Produce Clerk,Produce,Kamloops,Stores,23.0,3.96,0.0
3714,3715,M,Port Edward,Produce Clerk,Produce,Terrace,Stores,43.0,3.13,37.92
3715,3716,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,45.0,5.39,104.41
3716,3717,F,Rutland,Produce Clerk,Produce,Kelowna,Stores,35.0,3.0,11.12
3717,3718,F,Fauquier,Produce Clerk,Produce,Trail,Stores,34.0,6.3,29.18
3718,3719,M,Sayward,Produce Clerk,Produce,Nanaimo,Stores,45.0,5.63,85.07
3719,3720,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,41.0,5.12,2.43
3720,3721,F,Richmond,Produce Clerk,Produce,Richmond,Stores,37.0,4.15,46.49
3721,3722,M,Haney,Produce Clerk,Produce,Haney,Stores,55.0,5.67,111.77
3722,3723,M,Victoria,Produce Clerk,Produce,Victoria,Stores,52.0,5.88,76.13
3723,3724,F,Victoria,Baker,Bakery,Victoria,Stores,32.0,2.45,55.28
3724,3725,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,21.0,4.46,0.0
3725,3726,F,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,31.0,7.72,10.11
3726,3727,F,Langley,Produce Clerk,Produce,Langley,Stores,29.0,3.26,12.91
3727,3728,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,35.0,4.53,2.26
3728,3729,M,Trail,Produce Clerk,Produce,Trail,Stores,53.0,6.68,119.07
3729,3730,F,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,54.0,3.73,122.66
3730,3731,M,Fairmont Hot Springs,Meat Cutter,Meats,Cranbrook,Stores,61.0,4.86,134.62
3731,3732,F,Victoria,Baker,Bakery,Victoria,Stores,58.0,7.48,105.51
3732,3733,F,Avola,Produce Clerk,Produce,Kamloops,Stores,48.0,3.35,176.29
3733,3734,M,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,41.0,3.28,48.23
3734,3735,F,Victoria,Baker,Bakery,Victoria,Stores,27.0,2.31,0.0
3735,3736,M,Prince George,Meat Cutter,Meats,Prince George,Stores,44.0,5.02,61.74
3736,3737,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40.0,3.27,74.28
3737,3738,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,27.0,3.95,19.18
3738,3739,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47.0,2.69,131.97
3739,3740,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40.0,5.33,59.96
3740,3741,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,51.0,3.04,109.42
3741,3742,F,Victoria,Baker,Bakery,Victoria,Stores,37.0,5.19,0.0
3742,3743,M,Squamish,Produce Clerk,Produce,Squamish,Stores,50.0,6.33,55.75
3743,3744,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,19.0,4.08,0.0
3744,3745,M,Oliver,Produce Clerk,Produce,Kelowna,Stores,35.0,5.18,0.0
3745,3746,M,Victoria,Produce Clerk,Produce,Victoria,Stores,49.0,6.01,64.93
3746,3747,M,Surrey,Produce Clerk,Produce,Surrey,Stores,61.0,5.33,129.56
3747,3748,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,35.0,6.9,59.32
3748,3749,F,Oyama,Produce Clerk,Produce,Kelowna,Stores,45.0,4.29,70.84
3749,3750,F,Whistler,Produce Clerk,Produce,Squamish,Stores,37.0,1.91,0.51
3750,3751,F,Lake Cowichan,Baker,Bakery,Victoria,Stores,31.0,5.19,26.27
3751,3752,M,Richmond,Meat Cutter,Meats,Richmond,Stores,24.0,4.09,0.0
3752,3753,F,Victoria,Produce Clerk,Produce,Victoria,Stores,44.0,4.08,45.72
3753,3754,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,42.0,4.33,79.4
3754,3755,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.0,2.97,0.0
3755,3756,M,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,71.0,5.95,99.95
3756,3757,F,Grasmere,Meat Cutter,Meats,Cranbrook,Stores,40.0,5.78,18.86
3757,3758,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,48.0,2.55,63.34
3758,3759,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,37.0,5.81,80.79
3759,3760,M,Langley,Meat Cutter,Meats,Langley,Stores,35.0,6.48,24.99
3760,3761,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,43.0,6.27,45.63
3761,3762,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,49.0,3.15,120.81
3762,3763,F,Tappen,Produce Clerk,Produce,Vernon,Stores,43.0,6.03,45.73
3763,3764,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,18.0,7.81,0.0
3764,3765,F,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,50.0,4.39,114.12
3765,3766,M,Richmond,Meat Cutter,Meats,Richmond,Stores,57.0,6.71,115.26
3766,3767,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,37.0,6.02,49.02
3767,3768,F,Prince George,Meat Cutter,Meats,Prince George,Stores,60.0,7.85,125.97
3768,3769,M,Bamfield,Baker,Bakery,Victoria,Stores,44.0,5.08,70.97
3769,3770,M,Quesnel,Produce Clerk,Produce,Quesnel,Stores,38.0,3.32,4.73
3770,3771,F,Victoria,Produce Clerk,Produce,Victoria,Stores,40.0,5.49,67.72
3771,3772,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,37.0,4.07,55.34
3772,3773,M,Alkali Lake,Produce Clerk,Produce,Williams Lake,Stores,37.0,2.13,5.13
3773,3774,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47.0,3.38,84.15
3774,3775,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,34.0,5.36,0.0
3775,3776,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,36.0,7.17,4.49
3776,3777,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,31.0,4.75,2.12
3777,3778,F,Ganges,Produce Clerk,Produce,Victoria,Stores,53.0,4.73,101.1
3778,3779,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,33.0,6.86,0.0
3779,3780,M,Langley,Produce Clerk,Produce,Langley,Stores,34.0,3.89,39.09
3780,3781,F,Duncan,Produce Clerk,Produce,Quesnel,Stores,27.0,4.26,0.0
3781,3782,F,Manning Park,Produce Clerk,Produce,Chilliwack,Stores,25.0,5.7,0.0
3782,3783,F,Surrey,Produce Clerk,Produce,Surrey,Stores,48.0,5.95,147.28
3783,3784,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35.0,5.3,27.15
3784,3785,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,50.0,3.46,99.44
3785,3786,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,55.0,2.21,157.11
3786,3787,F,New Westminister,Meat Cutter,Meats,New Westminister,Stores,26.0,7.06,0.0
3787,3788,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,30.0,4.69,0.0
3788,3789,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,36.0,5.04,75.29
3789,3790,F,Surrey,Produce Clerk,Produce,Surrey,Stores,28.0,6.57,17.7
3790,3791,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,70.0,2.95,196.58
3791,3792,F,Okanagan Falls,Baker,Bakery,Bella Bella,Stores,38.0,3.29,42.03
3792,3793,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,29.0,7.83,8.37
3793,3794,M,Boston Bar,Produce Clerk,Produce,Chilliwack,Stores,38.0,3.79,31.79
3794,3795,M,Chief Lake,Produce Clerk,Produce,Prince George,Stores,30.0,5.93,0.0
3795,3796,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,35.0,4.28,37.54
3796,3797,M,Cassiar,Produce Clerk,Produce,Terrace,Stores,48.0,4.28,87.83
3797,3798,M,Victoria,Baker,Bakery,Victoria,Stores,61.0,4.09,154.36
3798,3799,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,42.0,6.41,33.37
3799,3800,M,Victoria,Produce Clerk,Produce,Victoria,Stores,53.0,5.36,116.53
3800,3801,M,Courtenay,Produce Clerk,Produce,Nanaimo,Stores,45.0,5.58,102.3
3801,3802,F,Lac La Hache,Produce Clerk,Produce,Williams Lake,Stores,42.0,6.4,68.16
3802,3803,M,Richmond,Produce Clerk,Produce,Richmond,Stores,40.0,5.81,74.42
3803,3804,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30.0,2.5,0.0
3804,3805,F,Kamloops,Produce Clerk,Produce,Kamloops,Stores,49.0,3.33,120.29
3805,3806,F,Coquitlam,Produce Clerk,Produce,Nanaimo,Stores,22.0,5.15,0.0
3806,3807,F,Gabriola Island,Produce Clerk,Produce,Vancouver,Stores,35.0,5.56,65.67
3807,3808,F,Kaslo,Produce Clerk,Produce,Cranbrook,Stores,49.0,3.32,117.29
3808,3809,F,Victoria,Dairy Person,Dairy,Victoria,Stores,37.0,6.74,46.63
3809,3810,M,Sidney,Dairy Person,Dairy,Victoria,Stores,47.0,4.85,95.72
3810,3811,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,46.0,5.7,51.53
3811,3812,M,Richmond,Produce Clerk,Produce,Richmond,Stores,52.0,3.64,152.52
3812,3813,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,54.0,5.48,117.41
3813,3814,F,Victoria,Produce Clerk,Produce,Victoria,Stores,24.0,5.22,26.91
3814,3815,F,Langley,Meat Cutter,Meats,Langley,Stores,43.0,4.55,91.04
3815,3816,M,Fruitvale,Produce Clerk,Produce,Kelowna,Stores,51.0,2.9,112.8
3816,3817,F,Cortes Island,Baker,Bakery,Cortes Island,Stores,32.0,3.27,0.0
3817,3818,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,58.0,3.65,121.03
3818,3819,F,Hope,Produce Clerk,Produce,Chilliwack,Stores,50.0,3.67,104.14
3819,3820,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,24.0,5.75,0.0
3820,3821,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,61.0,6.11,145.56
3821,3822,M,Lake Cowichan,Dairy Person,Dairy,Victoria,Stores,44.0,3.99,96.9
3822,3823,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,46.0,3.26,118.71
3823,3824,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.0,4.23,7.7
3824,3825,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39.0,4.74,31.46
3825,3826,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,40.0,6.96,85.48
3826,3827,M,Victoria,Dairy Person,Dairy,Victoria,Stores,38.0,4.02,10.14
3827,3828,M,Topley,Produce Clerk,Produce,Prince George,Stores,53.0,2.27,125.53
3828,3829,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,43.0,4.33,93.5
3829,3830,F,Victoria,Produce Clerk,Produce,Victoria,Stores,69.0,4.77,189.82
3830,3831,M,Logan Lake,Produce Clerk,Produce,Kamloops,Stores,48.0,3.63,66.48
3831,3832,F,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,37.0,4.54,5.99
3832,3833,M,Terrace,Produce Clerk,Produce,Terrace,Stores,33.0,5.89,0.0
3833,3834,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43.0,3.0,33.99
3834,3835,M,Fort Langley,Produce Clerk,Produce,Langley,Stores,41.0,5.47,108.44
3835,3836,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,48.0,5.53,70.56
3836,3837,F,Sardis,Produce Clerk,Produce,Chilliwack,Stores,28.0,4.89,57.73
3837,3838,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,19.0,4.76,0.0
3838,3839,M,Richmond,Produce Clerk,Produce,Richmond,Stores,58.0,6.51,128.53
3839,3840,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,43.0,6.83,75.57
3840,3841,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,36.0,4.85,24.31
3841,3842,M,Abbotsford,Meat Cutter,Meats,Abbotsford,Stores,46.0,7.09,105.48
3842,3843,F,Victoria,Dairy Person,Dairy,Victoria,Stores,29.0,4.82,29.89
3843,3844,F,Fort St John,Produce Clerk,Produce,Fort St John,Stores,21.0,4.64,0.0
3844,3845,F,Kamloops,Produce Clerk,Produce,Kamloops,Stores,28.0,4.95,0.0
3845,3846,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,51.0,4.47,62.03
3846,3847,M,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,59.0,4.22,142.65
3847,3848,F,Vernon,Produce Clerk,Produce,Vernon,Stores,47.0,6.12,97.46
3848,3849,M,Hixon,Produce Clerk,Produce,Prince George,Stores,43.0,3.84,62.86
3849,3850,M,Fort Nelson,Customer Service Manager,Customer Service,Fort Nelson,Stores,65.0,6.19,141.88
3850,3851,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43.0,4.43,48.86
3851,3852,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35.0,4.43,0.0
3852,3853,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,34.0,4.21,26.94
3853,3854,F,Prince George,Produce Clerk,Produce,Prince George,Stores,14.0,5.76,0.0
3854,3855,F,Richmond,Produce Clerk,Produce,Richmond,Stores,35.0,5.12,52.92
3855,3856,M,Chetwynd,Produce Clerk,Produce,Prince George,Stores,55.0,6.76,142.28
3856,3857,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,18.0,3.09,0.0
3857,3858,F,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,67.0,5.23,189.84
3858,3859,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,48.0,6.51,39.28
3859,3860,F,Victoria,Dairy Person,Dairy,Victoria,Stores,32.0,5.43,0.0
3860,3861,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34.0,6.54,19.82
3861,3862,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,37.0,4.33,18.13
3862,3863,M,Canal Flats,Produce Clerk,Produce,Cranbrook,Stores,28.0,4.01,0.0
3863,3864,F,Whistler,Produce Clerk,Produce,Squamish,Stores,42.0,4.69,52.16
3864,3865,M,Vernon,Baker,Bakery,Vernon,Stores,47.0,3.66,81.12
3865,3866,F,Ocean Falls,Baker,Bakery,Ocean Falls,Stores,43.0,4.15,86.76
3866,3867,M,Barriere,Baker,Bakery,Kamloops,Stores,36.0,3.52,16.34
3867,3868,F,West Vancouver,Produce Clerk,Produce,West Vancouver,Stores,31.0,5.19,49.58
3868,3869,M,Houston,Produce Clerk,Produce,Terrace,Stores,43.0,3.33,37.63
3869,3870,M,Richmond,Produce Clerk,Produce,Richmond,Stores,54.0,5.15,116.32
3870,3871,F,Fort Nelson,Meat Cutter,Meats,Fort Nelson,Stores,37.0,6.02,27.04
3871,3872,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,59.0,3.28,91.8
3872,3873,F,Surrey,Produce Clerk,Produce,Surrey,Stores,39.0,4.69,77.27
3873,3874,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,24.0,4.39,0.0
3874,3875,F,Langley,Produce Clerk,Produce,Langley,Stores,33.0,6.12,43.49
3875,3876,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,44.0,5.23,59.25
3876,3877,M,Victoria,Dairy Person,Dairy,Victoria,Stores,46.0,4.65,13.52
3877,3878,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,44.0,4.49,30.52
3878,3879,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,41.0,5.65,57.9
3879,3880,F,Victoria,Dairy Person,Dairy,Victoria,Stores,41.0,7.58,82.78
3880,3881,F,Fort Langley,Produce Clerk,Produce,Langley,Stores,42.0,4.9,42.73
3881,3882,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,33.0,2.42,0.0
3882,3883,M,Ganges,Dairy Person,Dairy,Victoria,Stores,43.0,7.06,50.45
3883,3884,F,Victoria,Dairy Person,Dairy,Victoria,Stores,54.0,3.27,142.62
3884,3885,F,Victoria,Produce Clerk,Produce,Victoria,Stores,29.0,4.55,0.0
3885,3886,M,Williams Lake,Produce Clerk,Produce,Williams Lake,Stores,25.0,3.55,0.0
3886,3887,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,50.0,5.1,72.31
3887,3888,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,45.0,9.17,60.14
3888,3889,M,Richmond,Produce Clerk,Produce,Richmond,Stores,39.0,2.27,69.6
3889,3890,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45.0,3.27,83.42
3890,3891,M,Surrey,Produce Clerk,Produce,Surrey,Stores,42.0,6.13,27.23
3891,3892,F,Horsefly,Produce Clerk,Produce,Prince George,Stores,44.0,4.54,107.98
3892,3893,F,Giscome,Produce Clerk,Produce,Prince George,Stores,47.0,5.03,80.24
3893,3894,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,45.0,3.27,80.91
3894,3895,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44.0,4.21,63.42
3895,3896,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,43.0,0.1,62.91
3896,3897,F,Victoria,Dairy Person,Dairy,Victoria,Stores,40.0,4.32,15.42
3897,3898,F,Trail,Produce Clerk,Produce,Trail,Stores,23.0,5.02,0.0
3898,3899,F,Prince George,Produce Clerk,Produce,Prince George,Stores,45.0,1.86,26.26
3899,3900,F,Merritt,Baker,Bakery,Kamloops,Stores,35.0,3.8,0.0
3900,3901,F,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,37.0,3.37,40.16
3901,3902,M,Surrey,Meat Cutter,Meats,Surrey,Stores,48.0,6.1,63.53
3902,3903,F,Prince George,Produce Clerk,Produce,Prince George,Stores,37.0,4.53,15.17
3903,3904,M,Montney,Produce Clerk,Produce,Fort St John,Stores,34.0,3.35,0.0
3904,3905,M,Cache Creek,Produce Clerk,Produce,Kamloops,Stores,43.0,3.54,55.63
3905,3906,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39.0,2.74,60.45
3906,3907,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,30.0,4.05,0.0
3907,3908,M,Flatrock,Produce Clerk,Produce,Fort St John,Stores,37.0,5.8,0.0
3908,3909,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,31.0,4.33,0.0
3909,3910,F,Smithers,Baker,Bakery,Terrace,Stores,39.0,1.64,73.73
3910,3911,M,Port Mcneill,Produce Clerk,Produce,Nanaimo,Stores,35.0,5.43,22.04
3911,3912,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,40.0,6.52,5.29
3912,3913,F,Victoria,Dairy Person,Dairy,Victoria,Stores,47.0,3.83,98.86
3913,3914,M,Kimberley,Produce Clerk,Produce,Cranbrook,Stores,34.0,6.94,0.48
3914,3915,M,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,49.0,5.91,48.71
3915,3916,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,55.0,6.29,96.57
3916,3917,F,Castlegar,Produce Clerk,Produce,Trail,Stores,17.0,4.5,0.0
3917,3918,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,20.0,6.34,0.0
3918,3919,F,Surrey,Produce Clerk,Produce,Surrey,Stores,38.0,4.8,27.62
3919,3920,M,Surrey,Produce Clerk,Produce,Surrey,Stores,49.0,4.35,67.22
3920,3921,F,Comox,Produce Clerk,Produce,Nanaimo,Stores,43.0,1.14,68.37
3921,3922,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.0,4.97,58.08
3922,3923,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,50.0,2.86,109.7
3923,3924,F,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,45.0,3.82,105.38
3924,3925,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,44.0,2.73,55.14
3925,3926,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,43.0,5.58,66.79
3926,3927,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,31.0,4.11,0.0
3927,3928,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,28.0,6.61,0.0
3928,3929,F,Langley,Produce Clerk,Produce,Langley,Stores,62.0,3.02,168.47
3929,3930,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,25.0,5.68,0.0
3930,3931,M,Richmond,Produce Clerk,Produce,Richmond,Stores,54.0,1.7,121.95
3931,3932,F,Victoria,Produce Clerk,Produce,Victoria,Stores,53.0,5.4,102.09
3932,3933,F,Fort Fraser,Produce Clerk,Produce,Prince George,Stores,41.0,5.29,77.17
3933,3934,F,Ladysmith,Dairy Person,Dairy,Victoria,Stores,63.0,4.06,198.39
3934,3935,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.0,5.51,55.54
3935,3936,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42.0,2.91,74.5
3936,3937,F,Whistler,Produce Clerk,Produce,Squamish,Stores,46.0,3.61,102.6
3937,3938,M,Victoria,Dairy Person,Dairy,Victoria,Stores,49.0,4.52,107.97
3938,3939,F,Fort Langley,Produce Clerk,Produce,Langley,Stores,27.0,7.27,0.0
3939,3940,M,Ocean Falls,Dairy Person,Dairy,Ocean Falls,Stores,48.0,4.9,48.33
3940,3941,F,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,53.0,5.14,125.96
3941,3942,F,Surrey,Meat Cutter,Meats,Surrey,Stores,63.0,2.63,184.51
3942,3943,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,43.0,3.49,31.87
3943,3944,M,Richmond,Produce Clerk,Produce,Richmond,Stores,38.0,6.3,54.05
3944,3945,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,49.0,4.5,129.14
3945,3946,M,Spillimacheen,Produce Clerk,Produce,Kelowna,Stores,51.0,3.31,58.29
3946,3947,F,Langley,Produce Clerk,Produce,Langley,Stores,51.0,2.75,103.61
3947,3948,F,Victoria,Dairy Person,Dairy,Victoria,Stores,32.0,1.76,30.8
3948,3949,M,Richmond,Produce Clerk,Produce,Richmond,Stores,61.0,4.45,141.38
3949,3950,F,Nelson,Meat Cutter,Meats,Nelson,Stores,50.0,4.16,90.47
3950,3951,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,56.0,4.21,131.51
3951,3952,F,Victoria,Dairy Person,Dairy,Victoria,Stores,50.0,4.21,95.74
3952,3953,M,Surrey,Produce Clerk,Produce,Surrey,Stores,28.0,6.49,0.0
3953,3954,M,Prince George,Produce Clerk,Produce,Prince George,Stores,46.0,4.98,79.84
3954,3955,M,Dease Lake,Cashier,Customer Service,Dease Lake,Stores,44.0,5.0,5.42
3955,3956,F,Vernon,Baker,Bakery,Vernon,Stores,45.0,4.9,108.44
3956,3957,F,Hazelton,Baker,Bakery,Terrace,Stores,50.0,6.47,76.09
3957,3958,F,Crawford Bay,Produce Clerk,Produce,Cranbrook,Stores,54.0,6.44,134.21
3958,3959,M,Gabriola Island,Meat Cutter,Meats,Vancouver,Stores,39.0,3.33,40.75
3959,3960,F,Burnaby,Produce Clerk,Produce,Burnaby,Stores,39.0,7.12,47.89
3960,3961,M,Victoria,Shelf Stocker,Processed Foods,Victoria,Stores,42.0,3.14,11.24
3961,3962,M,Courtenay,Produce Clerk,Produce,Nanaimo,Stores,51.0,4.82,76.1
3962,3963,M,Richmond,Produce Clerk,Produce,Richmond,Stores,44.0,4.7,69.08
3963,3964,F,North Vancouver,Produce Clerk,Produce,North Vancouver,Stores,37.0,5.34,45.53
3964,3965,M,Sooke,Shelf Stocker,Processed Foods,Victoria,Stores,43.0,4.62,92.38
3965,3966,M,Powell River,Produce Clerk,Produce,Nanaimo,Stores,46.0,5.11,17.74
3966,3967,F,Canal Flats,Produce Clerk,Produce,Cranbrook,Stores,21.0,5.29,0.0
3967,3968,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,27.0,1.87,0.0
3968,3969,M,New Westminister,Dairy Person,Dairy,New Westminister,Stores,48.0,4.06,39.62
3969,3970,M,New Westminister,Processed Foods Manager,Processed Foods,New Westminister,Stores,45.0,2.52,43.94
3970,3971,F,Duncan,Baker,Bakery,Quesnel,Stores,37.0,5.67,24.93
3971,3972,F,Langley,Produce Clerk,Produce,Langley,Stores,29.0,4.08,21.02
3972,3973,M,Victoria,Produce Clerk,Produce,Victoria,Stores,54.0,3.68,122.55
3973,3974,M,Burnaby,Produce Clerk,Produce,Burnaby,Stores,46.0,4.67,61.92
3974,3975,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,60.0,5.13,148.28
3975,3976,M,Victoria,Produce Clerk,Produce,Victoria,Stores,40.0,3.0,7.62
3976,3977,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,49.0,4.26,115.92
3977,3978,M,White Rock,Cashier,Customer Service,White Rock,Stores,48.0,2.15,47.75
3978,3979,F,Kelowna,Produce Clerk,Produce,Kelowna,Stores,29.0,5.6,16.16
3979,3980,F,Prince George,Produce Clerk,Produce,Prince George,Stores,40.0,5.54,58.65
