EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Age,LengthService,AbsentHours,State,Counties,Latitude,Longitude
3798,M,Victoria,Baker,Bakery,Victoria,60.71616949,4.092744554,154.3610575,TX,Victoria,28.799,-97.006
3799,M,Vancouver,Meat Cutter,Meats,Vancouver,41.68368423,6.413099628,33.37039952,WA,Clark,45.63,-122.677
3800,M,Victoria,Produce Clerk,Produce,Victoria,53.45688116,5.356701381,116.5330134,TX,Victoria,28.799,-97.006
3803,M,Richmond,Produce Clerk,Produce,Richmond,40.30474813,5.814206813,74.41542691,VA,Richmond (city),37.546,-77.453
3810,M,Sidney,Dairy Person,Dairy,Victoria,47.15871821,4.853002451,95.71669857,OH,Shelby,40.286,-84.155
3812,M,Richmond,Produce Clerk,Produce,Richmond,52.03960544,3.638962828,152.5244566,VA,Richmond (city),37.546,-77.453
3814,F,Victoria,Produce Clerk,Produce,Victoria,23.74383546,5.216014974,26.9125118,TX,Victoria,28.799,-97.006
3815,F,Langley,Meat Cutter,Meats,Langley,43.26736951,4.553372006,91.04178846,WA,Island,48.034,-122.408
3820,F,Vancouver,Produce Clerk,Produce,Vancouver,23.92019379,5.754481319,0,WA,Clark,45.63,-122.677
3821,F,Vancouver,Produce Clerk,Produce,Vancouver,61.4561042,6.110157657,145.5646202,WA,Clark,45.63,-122.677
3824,M,Vancouver,Produce Clerk,Produce,Vancouver,33.74216623,4.22836075,7.700170424,WA,Clark,45.63,-122.677
3825,M,Vancouver,Produce Clerk,Produce,Vancouver,39.2668695,4.739870018,31.4630074,WA,Clark,45.63,-122.677
3834,M,Vancouver,Meat Cutter,Meats,Vancouver,42.84578954,3.001383685,33.98858324,WA,Clark,45.63,-122.677
3839,M,Richmond,Produce Clerk,Produce,Richmond,58.09969301,6.505813695,128.5316314,VA,Richmond (city),37.546,-77.453
3841,F,Vancouver,Produce Clerk,Produce,Vancouver,35.58489501,4.84803898,24.30757191,WA,Clark,45.63,-122.677
3843,F,Victoria,Dairy Person,Dairy,Victoria,28.55009025,4.81800409,29.89077384,TX,Victoria,28.799,-97.006
3846,M,Vancouver,Produce Clerk,Produce,Vancouver,50.58410266,4.467757821,62.02858694,WA,Clark,45.63,-122.677
3852,F,Vancouver,Produce Clerk,Produce,Vancouver,35.37321637,4.431555237,0,WA,Clark,45.63,-122.677
3853,M,Duncan,Produce Clerk,Produce,Quesnel,34.29726592,4.212596164,26.94187106,OK,Stephens,34.502,-97.958
3860,F,Victoria,Dairy Person,Dairy,Victoria,32.34680637,5.426903541,0,TX,Victoria,28.799,-97.006
3861,M,Vancouver,Produce Clerk,Produce,Vancouver,33.65654567,6.539834695,19.81942985,WA,Clark,45.63,-122.677
3865,M,Vernon,Baker,Bakery,Vernon,47.08135181,3.663386338,81.12041424,CT,Tolland,41.838,-72.457
3869,M,Houston,Produce Clerk,Produce,Terrace,43.09101288,3.326655308,37.63274456,TX,Harris;Fort Bend;Montgomery,29.76,-95.363
3870,M,Richmond,Produce Clerk,Produce,Richmond,53.65784969,5.146696631,116.3237226,VA,Richmond (city),37.546,-77.453
3872,F,Vancouver,Produce Clerk,Produce,Vancouver,58.96696824,3.275080557,91.79813643,WA,Clark,45.63,-122.677
3873,F,Surrey,Produce Clerk,Produce,Surrey,39.18109088,4.687380853,77.26832819,ND,Ward,48.236,-101.133
3874,F,Vancouver,Produce Clerk,Produce,Vancouver,24.31872415,4.387570638,0,WA,Clark,45.63,-122.677
3877,M,Victoria,Dairy Person,Dairy,Victoria,46.22479252,4.649734127,13.52485118,TX,Victoria,28.799,-97.006
3884,F,Victoria,Dairy Person,Dairy,Victoria,53.75575215,3.271569475,142.6230962,TX,Victoria,28.799,-97.006
3885,F,Victoria,Produce Clerk,Produce,Victoria,28.5812738,4.548484889,0,TX,Victoria,28.799,-97.006
3889,M,Richmond,Produce Clerk,Produce,Richmond,39.45853516,2.27247557,69.59793409,VA,Richmond (city),37.546,-77.453
3890,M,Vancouver,Meat Cutter,Meats,Vancouver,44.66055437,3.266397372,83.4196337,WA,Clark,45.63,-122.677
3894,F,Vancouver,Produce Clerk,Produce,Vancouver,45.09123458,3.270330052,80.90817109,WA,Clark,45.63,-122.677
3906,F,Vancouver,Produce Clerk,Produce,Vancouver,38.7760672,2.73653979,60.44780871,WA,Clark,45.63,-122.677
3907,M,Vancouver,Produce Clerk,Produce,Vancouver,30.03946624,4.053123954,0,WA,Clark,45.63,-122.677
3912,F,Vancouver,Produce Clerk,Produce,Vancouver,40.11547003,6.515628856,5.291085242,WA,Clark,45.63,-122.677
3920,M,Surrey,Produce Clerk,Produce,Surrey,49.36785136,4.346008046,67.21858738,ND,Ward,48.236,-101.133
3922,F,Vancouver,Meat Cutter,Meats,Vancouver,40.72891899,4.974059878,58.07945961,WA,Clark,45.63,-122.677
3925,F,Vancouver,Produce Clerk,Produce,Vancouver,44.0668582,2.73360338,55.13725959,WA,Clark,45.63,-122.677
3927,M,Duncan,Produce Clerk,Produce,Quesnel,30.73411688,4.10686397,0,OK,Stephens,34.502,-97.958
3928,F,Vancouver,Produce Clerk,Produce,Vancouver,27.84869012,6.610387794,0,WA,Clark,45.63,-122.677
3929,F,Langley,Produce Clerk,Produce,Langley,61.51090805,3.016222486,168.4746233,WA,Island,48.034,-122.408
3931,M,Richmond,Produce Clerk,Produce,Richmond,53.77111114,1.69642768,121.9452003,VA,Richmond (city),37.546,-77.453
3932,F,Victoria,Produce Clerk,Produce,Victoria,52.65773329,5.404696104,102.0865863,TX,Victoria,28.799,-97.006
3934,F,Ladysmith,Dairy Person,Dairy,Victoria,62.68424206,4.060247825,198.3939914,WI,Rusk,45.461,-91.098
3938,M,Victoria,Dairy Person,Dairy,Victoria,49.14709921,4.519470247,107.9708512,TX,Victoria,28.799,-97.006
3944,M,Richmond,Produce Clerk,Produce,Richmond,37.70650234,6.296673242,54.05440135,VA,Richmond (city),37.546,-77.453
3945,F,Vancouver,Produce Clerk,Produce,Vancouver,48.51499005,4.496528083,129.1444431,WA,Clark,45.63,-122.677
3949,M,Richmond,Produce Clerk,Produce,Richmond,61.29102028,4.449211304,141.3835801,VA,Richmond (city),37.546,-77.453
3951,F,Vancouver,Produce Clerk,Produce,Vancouver,56.11714979,4.210935262,131.5082988,WA,Clark,45.63,-122.677
3952,F,Victoria,Dairy Person,Dairy,Victoria,50.15030924,4.205600828,95.74000969,TX,Victoria,28.799,-97.006
3957,F,Hazelton,Baker,Bakery,Terrace,49.71849033,6.466396718,76.09167562,ID,Jerome,42.595,-114.137
3975,M,Vancouver,Produce Clerk,Produce,Vancouver,59.81432203,5.131939584,148.2829318,WA,Clark,45.63,-122.677
3988,F,Surrey,Produce Clerk,Produce,Surrey,39.66954524,2.934889822,44.17383572,ND,Ward,48.236,-101.133
3989,F,Vancouver,Produce Clerk,Produce,Vancouver,28.20916159,4.149906216,0,WA,Clark,45.63,-122.677
3996,M,Victoria,Shelf Stocker,Processed Foods,Victoria,51.02070601,2.390620593,115.6092973,TX,Victoria,28.799,-97.006
4005,F,Victoria,Shelf Stocker,Processed Foods,Victoria,40.54040018,6.123078418,79.79968217,TX,Victoria,28.799,-97.006
4017,M,Vancouver,Baker,Bakery,Vancouver,45.92039779,5.852016753,96.49708818,WA,Clark,45.63,-122.677
4019,F,Duncan,Baker,Bakery,Quesnel,53.90688456,5.208166544,139.5031606,OK,Stephens,34.502,-97.958
4020,M,Victoria,Shelf Stocker,Processed Foods,Victoria,39.38653385,4.229267416,53.85778292,TX,Victoria,28.799,-97.006
4024,M,Richmond,Produce Clerk,Produce,Richmond,35.69969949,4.473136096,0,VA,Richmond (city),37.546,-77.453
4025,F,Vancouver,Meat Cutter,Meats,Vancouver,44.92388591,2.115230462,85.29538437,WA,Clark,45.63,-122.677
4027,M,Nelson,Produce Clerk,Produce,Nelson,29.33392169,3.420530891,0,GA,Cherokee;Pickens,34.38,-84.372
4028,F,Surrey,Produce Clerk,Produce,Surrey,19.60816791,6.15313142,0,ND,Ward,48.236,-101.133
4030,F,Surrey,Produce Clerk,Produce,Surrey,46.07075093,1.836683764,97.12469056,ND,Ward,48.236,-101.133
4033,M,Victoria,Shelf Stocker,Processed Foods,Victoria,66.3282866,2.581280782,146.9291506,TX,Victoria,28.799,-97.006
4036,M,Victoria,Shelf Stocker,Processed Foods,Victoria,39.94133121,2.626057287,30.8541731,TX,Victoria,28.799,-97.006
4037,M,Vancouver,Baker,Bakery,Vancouver,40.73534494,6.770860129,74.33798959,WA,Clark,45.63,-122.677
4042,M,Nelson,Meat Cutter,Meats,Nelson,41.00727841,4.180518308,43.26743374,GA,Cherokee;Pickens,34.38,-84.372
4045,M,Vancouver,Baker,Bakery,Vancouver,50.58160451,4.003249017,72.89303561,WA,Clark,45.63,-122.677
4046,F,Hedley,Baker,Bakery,Princeton,27.43932952,2.456780933,0,TX,Donley,34.867,-100.659
4047,M,Langley,Produce Clerk,Produce,Langley,48.47477827,5.350002512,79.16685038,WA,Island,48.034,-122.408
4052,M,Lakeview Heights,Produce Clerk,Produce,Kelowna,48.78363795,2.91289161,93.89449136,KY,Rowan,38.152,-83.506
4057,F,Duncan,Meat Cutter,Meats,Quesnel,38.0630053,5.42784488,9.406074,OK,Stephens,34.502,-97.958
4062,M,Vancouver,Meat Cutter,Meats,Vancouver,31.57267269,6.428043613,14.10702727,WA,Clark,45.63,-122.677
4076,F,Vancouver,Baker,Bakery,Vancouver,43.198038,3.082885328,86.88838581,WA,Clark,45.63,-122.677
4078,M,Tappen,Baker,Bakery,Vernon,33.30617969,7.841776928,0,ND,Kidder,46.872,-99.627
4081,M,Mission,Cashier,Customer Service,Burnaby,47.13927829,3.867495313,111.0854155,TX,Hidalgo,26.216,-98.326
4083,M,Vancouver,Baker,Bakery,Vancouver,44.39335352,6.505314012,25.59885965,WA,Clark,45.63,-122.677
4084,M,Trail,Produce Clerk,Produce,Trail,39.5151998,4.264566886,46.65643232,MN,Polk,47.783,-95.698
4085,F,Vancouver,Meat Cutter,Meats,Vancouver,52.85922951,1.186318573,123.4316751,WA,Clark,45.63,-122.677
4088,F,Vancouver,Baker,Bakery,Vancouver,34.78695547,5.994043435,16.52633766,WA,Clark,45.63,-122.677
4091,F,Golden,Produce Clerk,Produce,Cranbrook,46.35047424,1.620047902,86.66546672,CO,Jefferson,39.755,-105.221
4093,F,Vancouver,Meat Cutter,Meats,Vancouver,38.94188592,4.575552688,71.01857094,WA,Clark,45.63,-122.677
4094,M,Surrey,Produce Clerk,Produce,Surrey,58.10540786,3.95330753,121.2282139,ND,Ward,48.236,-101.133
4095,M,Richmond,Produce Clerk,Produce,Richmond,31.03508532,5.296553623,42.65726101,VA,Richmond (city),37.546,-77.453
4097,M,Vancouver,Baker,Bakery,Vancouver,37.73553215,7.260996704,0,WA,Clark,45.63,-122.677
4100,F,Trail,Produce Clerk,Produce,Trail,36.16793617,3.42448485,50.63966596,MN,Polk,47.783,-95.698
4107,F,Abbotsford,Baker,Bakery,Abbotsford,31.97020602,4.376006498,22.16797134,WI,Clark;Marathon,44.944,-90.315
4109,F,Creston,Produce Clerk,Produce,Cranbrook,45.97296037,3.933294763,96.3184268,IA,Union,41.06,-94.365
4110,M,Surrey,Produce Clerk,Produce,Surrey,43.82259897,5.720116721,93.29213224,ND,Ward,48.236,-101.133
4113,M,Vancouver,Baker,Bakery,Vancouver,39.88967083,2.870350546,50.14006956,WA,Clark,45.63,-122.677
4116,M,Richmond,Produce Clerk,Produce,Richmond,63.89098608,4.373709898,135.4087773,VA,Richmond (city),37.546,-77.453
4118,M,Vancouver,Meat Cutter,Meats,Vancouver,35.56456214,6.552736007,61.14573215,WA,Clark,45.63,-122.677
4121,M,Trail,Produce Clerk,Produce,Trail,43.71812854,5.925957791,27.45347854,MN,Polk,47.783,-95.698
4122,M,Vancouver,Baker,Bakery,Vancouver,34.85668034,7.044860388,0,WA,Clark,45.63,-122.677
4125,F,Victoria,Produce Clerk,Produce,Victoria,36.76276294,5.61126721,27.56780712,TX,Victoria,28.799,-97.006
4128,M,Vancouver,Meat Cutter,Meats,Vancouver,34.08393357,3.466952298,26.90216292,WA,Clark,45.63,-122.677
4130,F,Surrey,Produce Clerk,Produce,Surrey,28.79788418,6.872404198,12.08141691,ND,Ward,48.236,-101.133
4135,M,Victoria,Produce Clerk,Produce,Victoria,31.98148379,4.690025761,0,TX,Victoria,28.799,-97.006
4137,F,Vancouver,Baker,Bakery,Vancouver,36.17982485,3.657100348,48.00602112,WA,Clark,45.63,-122.677
4138,F,Surrey,Produce Clerk,Produce,Surrey,29.21396442,5.44192845,31.78561084,ND,Ward,48.236,-101.133
4139,F,Surrey,Produce Clerk,Produce,Surrey,32.46348975,4.658096416,32.36757458,ND,Ward,48.236,-101.133
4141,F,Vancouver,Meat Cutter,Meats,Vancouver,52.12876535,3.606496527,121.5814896,WA,Clark,45.63,-122.677
4145,M,Vancouver,Baker,Bakery,Vancouver,43.39248046,6.358299108,52.01375035,WA,Clark,45.63,-122.677
4150,M,Victoria,Produce Clerk,Produce,Victoria,37.99161771,4.46502554,39.04259642,TX,Victoria,28.799,-97.006
4157,M,Surrey,Produce Clerk,Produce,Surrey,50.54400941,4.386755747,92.08452657,ND,Ward,48.236,-101.133
4162,M,Tappen,Produce Clerk,Produce,Vernon,35.8765723,5.104877183,0,ND,Kidder,46.872,-99.627
4163,M,Surrey,Produce Clerk,Produce,Surrey,26.59106657,5.342065014,0,ND,Ward,48.236,-101.133
4168,M,Victoria,Shelf Stocker,Processed Foods,Victoria,57.2232854,1.703244973,166.8480576,TX,Victoria,28.799,-97.006
4178,M,Richmond,Produce Clerk,Produce,Richmond,33.21546071,5.00837536,0,VA,Richmond (city),37.546,-77.453
4183,M,Victoria,Cashier,Customer Service,Victoria,40.04583386,2.196202881,42.34231016,TX,Victoria,28.799,-97.006
4185,M,Langley,Produce Clerk,Produce,Langley,60.65270412,4.171201777,98.08033861,WA,Island,48.034,-122.408
4189,F,Vancouver,Baker,Bakery,Vancouver,47.20823648,6.669568093,70.92001162,WA,Clark,45.63,-122.677
4190,F,Victoria,Cashier,Customer Service,Victoria,31.32996484,5.245373226,25.59974414,TX,Victoria,28.799,-97.006
4191,F,Richmond,Produce Clerk,Produce,Richmond,48.25077159,4.257706534,178.550006,VA,Richmond (city),37.546,-77.453
4192,M,Chase,Produce Clerk,Produce,Kamloops,39.42939297,5.470549907,45.72511242,KS,Rice,38.355,-98.349
4193,M,Huntingdon,Meat Cutter,Meats,Abbotsford,51.70333822,4.15559083,159.1533538,PA,Huntingdon,40.504,-77.999
4201,F,Peachland,Produce Clerk,Produce,Kelowna,36.75226599,5.457333673,24.20728781,NC,Anson,34.993,-80.266
4203,M,Princeton,Produce Clerk,Produce,Princeton,53.7557811,6.465545338,49.95492587,NJ,Mercer,40.35,-74.659
4204,M,Vancouver,Baker,Bakery,Vancouver,55.61122684,4.976850669,79.7954215,WA,Clark,45.63,-122.677
4206,F,Vancouver,Baker,Bakery,Vancouver,32.58132396,4.173843214,42.29732669,WA,Clark,45.63,-122.677
4207,F,Surrey,Produce Clerk,Produce,Surrey,66.49143043,5.518786074,215.0341805,ND,Ward,48.236,-101.133
4214,M,Vancouver,Baker,Bakery,Vancouver,51.40279635,2.67039211,102.3371721,WA,Clark,45.63,-122.677
4222,F,Vancouver,Baker,Bakery,Vancouver,36.26604401,3.708473434,0,WA,Clark,45.63,-122.677
4223,F,Vancouver,Meat Cutter,Meats,Vancouver,53.61333266,3.263894515,134.7853448,WA,Clark,45.63,-122.677
4227,F,Vancouver,Baker,Bakery,Vancouver,33.1522542,2.307013723,51.47917953,WA,Clark,45.63,-122.677
4229,M,Vancouver,Baker,Bakery,Vancouver,39.82948643,8.335166194,43.65489465,WA,Clark,45.63,-122.677
4231,M,Langley,Baker,Bakery,Langley,30.94067633,2.351727692,0.935717552,WA,Island,48.034,-122.408
4232,F,Vancouver,Meat Cutter,Meats,Vancouver,34.64576022,8.871609851,7.888779158,WA,Clark,45.63,-122.677
4235,F,Surrey,Produce Clerk,Produce,Surrey,41.05509362,2.108899931,9.522589888,ND,Ward,48.236,-101.133
4236,F,Victoria,Cashier,Customer Service,Victoria,53.90816036,5.671169549,105.8103977,TX,Victoria,28.799,-97.006
4238,M,Vancouver,Meat Cutter,Meats,Vancouver,47.00986753,5.743271144,97.75560597,WA,Clark,45.63,-122.677
4239,M,Vancouver,Baker,Bakery,Vancouver,39.18208147,1.832521319,34.94107321,WA,Clark,45.63,-122.677
4240,M,Vancouver,Baker,Bakery,Vancouver,35.52103875,4.719891046,51.22859675,WA,Clark,45.63,-122.677
4244,F,Vancouver,Baker,Bakery,Vancouver,43.8823818,0.385159255,93.69859587,WA,Clark,45.63,-122.677
4248,M,Vancouver,Meat Cutter,Meats,Vancouver,32.37254157,5.684026823,12.96858134,WA,Clark,45.63,-122.677
4253,F,Vancouver,Baker,Bakery,Vancouver,22.35284508,2.942751224,0,WA,Clark,45.63,-122.677
4257,F,Vernon,Baker,Bakery,Vernon,35.57587306,2.111679892,46.35098016,CT,Tolland,41.838,-72.457
4262,M,Victoria,Produce Clerk,Produce,Victoria,65.35842429,4.086662953,153.3835046,TX,Victoria,28.799,-97.006
4263,F,Abbotsford,Baker,Bakery,Abbotsford,54.14122066,7.296821581,158.544344,WI,Clark;Marathon,44.944,-90.315
4265,M,Langley,Produce Clerk,Produce,Langley,46.58615791,3.938608911,52.40353987,WA,Island,48.034,-122.408
4268,F,Surrey,Baker,Bakery,Surrey,40.32493857,3.254249568,77.19206722,ND,Ward,48.236,-101.133
4270,M,Vancouver,Baker,Bakery,Vancouver,25.67407409,4.110893763,0,WA,Clark,45.63,-122.677
4274,F,Vancouver,Baker,Bakery,Vancouver,32.38275134,4.784232117,2.251844656,WA,Clark,45.63,-122.677
4277,F,Victoria,Produce Clerk,Produce,Victoria,38.16776115,5.432186904,51.81185063,TX,Victoria,28.799,-97.006
4284,F,Vancouver,Baker,Bakery,Vancouver,48.176734,6.266545109,94.08474827,WA,Clark,45.63,-122.677
4285,F,Vancouver,Baker,Bakery,Vancouver,42.56150863,5.223591309,32.64663306,WA,Clark,45.63,-122.677
4293,M,Rutland,Produce Clerk,Produce,Kelowna,40.04158102,3.383715958,11.77072494,VT,Rutland,43.61,-72.972
4300,F,Vernon,Baker,Bakery,Vernon,51.91512356,4.529362876,125.2113599,CT,Tolland,41.838,-72.457
4301,M,Abbotsford,Meat Cutter,Meats,Abbotsford,55.45808808,5.23311034,121.9053712,WI,Clark;Marathon,44.944,-90.315
4303,M,Richmond,Produce Clerk,Produce,Richmond,43.92949428,5.005220139,39.39299129,VA,Richmond (city),37.546,-77.453
4308,F,Vancouver,Baker,Bakery,Vancouver,57.70947005,4.200816442,110.1475035,WA,Clark,45.63,-122.677
4312,M,Victoria,Cashier,Customer Service,Victoria,33.82733892,5.739849938,6.801799589,TX,Victoria,28.799,-97.006
4316,F,Vancouver,Baker,Bakery,Vancouver,43.68376863,3.352657458,119.1238174,WA,Clark,45.63,-122.677
4317,F,Vancouver,Meat Cutter,Meats,Vancouver,45.71715102,2.535157154,84.0147871,WA,Clark,45.63,-122.677
4323,M,Victoria,Produce Clerk,Produce,Victoria,51.05567773,4.745628527,96.30682995,TX,Victoria,28.799,-97.006
4328,F,Vancouver,Baker,Bakery,Vancouver,29.2724976,6.595582379,0,WA,Clark,45.63,-122.677
4329,F,Oliver,Produce Clerk,Produce,Kelowna,41.11953187,3.42151166,79.79083972,WI,Douglas,46.649,-92.188
4334,M,Sorrento,Produce Clerk,Produce,Kamloops,49.7747867,1.724387155,92.99231982,LA,Ascension,30.186,-90.869
4335,F,Richmond,Produce Clerk,Produce,Richmond,29.54853837,4.74708133,8.467754152,VA,Richmond (city),37.546,-77.453
4342,F,Victoria,Cashier,Customer Service,Victoria,37.94536444,4.991176697,19.51315204,TX,Victoria,28.799,-97.006
4344,F,White Rock,Cashier,Customer Service,White Rock,43.90972632,5.537378678,76.27642869,SD,Roberts,45.925,-96.576
4345,M,Victoria,Produce Clerk,Produce,Victoria,25.6620763,4.264272084,0,TX,Victoria,28.799,-97.006
4351,F,Balfour,Meat Cutter,Meats,Nelson,46.43268704,5.378358961,115.6703522,ND,McHenry,47.952,-100.534
4356,M,Victoria,Produce Clerk,Produce,Victoria,50.73565946,6.949156401,100.4611574,TX,Victoria,28.799,-97.006
4358,F,Vancouver,Baker,Bakery,Vancouver,60.91823022,4.308747301,167.1187949,WA,Clark,45.63,-122.677
4360,M,Sorrento,Produce Clerk,Produce,Kamloops,36.38036461,4.5744206,49.15812624,LA,Ascension,30.186,-90.869
4361,F,Victoria,Cashier,Customer Service,Victoria,33.72190468,7.323526493,6.960171612,TX,Victoria,28.799,-97.006
4362,F,Vancouver,Dairy Person,Dairy,Vancouver,19.06000701,4.63224544,0,WA,Clark,45.63,-122.677
4363,F,Victoria,Cashier,Customer Service,Victoria,23.85416959,4.487421201,0,TX,Victoria,28.799,-97.006
4366,M,Vancouver,Meat Cutter,Meats,Vancouver,52.17300355,3.771486693,81.79672803,WA,Clark,45.63,-122.677
4367,M,Fruitvale,Produce Clerk,Produce,Kelowna,43.48626936,6.657029634,81.68285877,TX,Van Zandt,32.684,-95.804
4368,M,Trail,Produce Clerk,Produce,Trail,54.22946075,4.764375416,119.7923521,MN,Polk,47.783,-95.698
4370,F,Rock Creek,Produce Clerk,Produce,Kelowna,40.01381277,4.592841372,39.7956651,MN,Pine,45.765,-92.903
4376,M,Vancouver,Dairy Person,Dairy,Vancouver,49.43039184,5.471059997,117.3993107,WA,Clark,45.63,-122.677
4385,F,Vancouver,Dairy Person,Dairy,Vancouver,51.10028423,4.338429348,170.8171945,WA,Clark,45.63,-122.677
4386,F,Sardis,Baker,Bakery,Chilliwack,31.53205268,2.369858084,0,MS,Panola,34.436,-89.911
4387,F,Vancouver,Dairy Person,Dairy,Vancouver,44.25864881,2.151608563,64.11631808,WA,Clark,45.63,-122.677
4391,M,Princeton,Dairy Person,Dairy,Princeton,42.44088327,5.522456624,22.55052052,NJ,Mercer,40.35,-74.659
4392,M,Victoria,Cashier,Customer Service,Victoria,47.511882,5.224728522,17.48472774,TX,Victoria,28.799,-97.006
4394,M,White Rock,Meat Cutter,Meats,White Rock,38.85737762,3.090959436,54.71056121,SD,Roberts,45.925,-96.576
4396,M,Langley,Baker,Bakery,Langley,42.57611557,5.662278239,11.94414277,WA,Island,48.034,-122.408
4397,M,Vancouver,Dairy Person,Dairy,Vancouver,32.19450101,4.586078369,0,WA,Clark,45.63,-122.677
4405,F,Vancouver,Dairy Person,Dairy,Vancouver,34.49047807,5.729852384,0,WA,Clark,45.63,-122.677
4412,M,Vancouver,Meat Cutter,Meats,Vancouver,47.70047377,4.772334462,46.21594308,WA,Clark,45.63,-122.677
4416,M,Victoria,Cashier,Customer Service,Victoria,58.14567276,5.495111817,123.947056,TX,Victoria,28.799,-97.006
4425,F,Surrey,Baker,Bakery,Surrey,37.91093274,4.579164912,80.45670698,ND,Ward,48.236,-101.133
4427,F,Abbotsford,Meat Cutter,Meats,Abbotsford,33.72804577,1.521590292,36.2993466,WI,Clark;Marathon,44.944,-90.315
4429,M,Vancouver,Dairy Person,Dairy,Vancouver,45.19569337,4.124995727,72.58253528,WA,Clark,45.63,-122.677
4433,F,Vancouver,Dairy Person,Dairy,Vancouver,29.15777681,5.467871859,6.641124796,WA,Clark,45.63,-122.677
4442,M,Vancouver,Meat Cutter,Meats,Vancouver,43.7032021,3.828957607,44.47930893,WA,Clark,45.63,-122.677
4444,F,Victoria,Cashier,Customer Service,Victoria,54.50819612,5.954240314,166.580891,TX,Victoria,28.799,-97.006
4448,M,Clearwater,Baker,Bakery,Kamloops,25.95063001,4.678692351,0,FL,Pinellas,27.966,-82.8
4457,M,Vancouver,Dairy Person,Dairy,Vancouver,19.65227307,4.759660086,0,WA,Clark,45.63,-122.677
4461,M,Vancouver,Meat Cutter,Meats,Vancouver,56.99434189,5.168910503,102.2038772,WA,Clark,45.63,-122.677
4464,F,Vancouver,Dairy Person,Dairy,Vancouver,50.12475615,2.598905631,102.6802445,WA,Clark,45.63,-122.677
4469,M,Vancouver,Dairy Person,Dairy,Vancouver,39.39990978,4.505095988,73.05384114,WA,Clark,45.63,-122.677
4475,F,Victoria,Cashier,Customer Service,Victoria,45.29814096,4.45504485,120.5576967,TX,Victoria,28.799,-97.006
4476,F,Vancouver,Dairy Person,Dairy,Vancouver,40.34857187,4.051378258,47.22713857,WA,Clark,45.63,-122.677
4487,M,Abbotsford,Meat Cutter,Meats,Abbotsford,51.29056616,4.805615496,86.62620285,WI,Clark;Marathon,44.944,-90.315
4494,M,Victoria,Cashier,Customer Service,Victoria,31.87551625,5.66173458,0,TX,Victoria,28.799,-97.006
4495,M,Vancouver,Meat Cutter,Meats,Vancouver,28.62180391,5.909308732,0,WA,Clark,45.63,-122.677
4497,F,Vancouver,Meat Cutter,Meats,Vancouver,48.52231595,3.025366407,42.99806786,WA,Clark,45.63,-122.677
4499,F,Surrey,Baker,Bakery,Surrey,34.54086717,7.47580411,54.57614802,ND,Ward,48.236,-101.133
