EmployeeNumber,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours
3609,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,45,5.67,72.43
3610,F,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,48,6.08,157.27
3611,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,34,5.09,0
3612,M,Oyama,Produce Clerk,Produce,Kelowna,Stores,33,3.54,0
3613,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,48,2.95,122.13
3614,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,22,4.39,0
3615,M,New Westminster,Meat Cutter,Meats,New Westminster,Stores,52,5.81,89.07
3616,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,45,5.69,29.51
3617,M,Chilliwack,Meat Cutter,Meats,Chilliwack,Stores,50,4.43,60.29
3618,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,35,3.68,0
3619,F,Kitwanga,Meat Cutter,Meats,Terrace,Stores,39,4.23,55.8
3620,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,63,5.33,249.06
3621,F,Pitt Meadows,Dairy Person,Dairy,Pitt Meadows,Stores,50,3.09,112
3622,F,Sicamous,Produce Clerk,Produce,Kelowna,Stores,40,4.61,62.79
3623,M,Whistler,Produce Clerk,Produce,Squamish,Stores,57,7.66,139.5
3624,M,Genelle,Produce Clerk,Produce,Trail,Stores,47,2.99,58.89
3625,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,38,3.93,24.52
3626,F,Horsefly,Produce Clerk,Produce,Prince George,Stores,57,5.62,130.56
3627,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35,2.8,31.29
3628,M,Ashcroft,Produce Clerk,Produce,Kamloops,Stores,47,3.98,121.34
3629,F,Parksville,Produce Clerk,Produce,Nanaimo,Stores,44,7.43,81.39
3630,F,Bougie Creek,Produce Clerk,Produce,Quesnel,Stores,48,6.2,105.56
3631,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,38,2.44,19.3
3632,F,Langley,Meat Cutter,Meats,Langley,Stores,36,1.48,10.05
3633,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,41,4.85,23.98
3634,F,Prince George,Meat Cutter,Meats,Prince George,Stores,30,4.46,12.08
3635,F,New Westminster,Meat Cutter,Meats,New Westminster,Stores,35,4.97,67.77
3636,F,Grasmere,Meat Cutter,Meats,Cranbrook,Stores,44,4.52,53.69
3637,M,Haney,Dairy Person,Dairy,Haney,Stores,48,2.96,92.63
3638,F,Kelowna,Produce Clerk,Produce,Kelowna,Stores,66,5.38,233.1
3639,F,Houston,Produce Clerk,Produce,Terrace,Stores,60,4.32,171.9
3640,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,52,2.7,11.42
3641,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,36,4.91,54.07
3642,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,38,6.1,4.78
3643,F,Victoria,Baker,Bakery,Victoria,Stores,47,5.2,123.36
3644,F,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,40,3.61,70.76
3645,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,55,6.07,83.09
3646,M,Victoria,Baker,Bakery,Victoria,Stores,31,3.84,0
3647,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,54,6.14,115.2
3648,F,Victoria,Produce Clerk,Produce,Victoria,Stores,49,7.34,103.08
3649,M,Salmon Valley,Produce Clerk,Produce,Prince George,Stores,47,5.8,64.29
3650,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,37,4.22,30.68
3651,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34,4.78,70.24
3652,M,Likely,Meat Cutter,Meats,Quesnel,Stores,34,5.34,42.91
3653,F,Port Coquitlam,Meat Cutter,Meats,Port Coquitlam,Stores,42,5.45,8.33
3654,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,46,4.47,53.09
3655,F,Prince George,Meat Cutter,Meats,Prince George,Stores,27,2.49,0
3656,F,Richmond,Meat Cutter,Meats,Richmond,Stores,46,4.45,117.16
3657,F,Victoria,Produce Clerk,Produce,Victoria,Stores,29,4.01,0
3658,F,Richmond,Produce Clerk,Produce,Richmond,Stores,59,5.72,154.39
3659,F,Chemainus,Produce Clerk,Produce,Victoria,Stores,34,3.18,3.2
3660,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49,5.24,104.31
3661,M,Cortes Island,Dairy Person,Dairy,Cortes Island,Stores,33,4.47,0
3662,F,Port Mcneill,Produce Clerk,Produce,Nanaimo,Stores,31,2.54,0
3663,F,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,37,3.95,58.07
3664,F,Vancouver,Dairy Person,Dairy,Vancouver,Stores,47,6.34,78.06
3665,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,31,1.77,29.51
3666,M,Vancouver,Dairy Person,Dairy,Vancouver,Stores,49,6.65,88.83
3667,F,Osoyoos,Produce Clerk,Produce,Kelowna,Stores,49,2.84,91.1
3668,F,Rutland,Produce Clerk,Produce,Kelowna,Stores,33,4.48,19.23
3669,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,34,4.6,28.34
3670,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,43,4.56,50.78
3671,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,36,5.09,66.88
3672,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,37,5.33,44.39
3673,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,43,5.27,82.73
3674,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,13,3.48,0
3675,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,37,6.07,25.75
3676,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,54,4.78,127.09
3677,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,48,2.66,54.28
3678,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,32,5.05,7.92
3679,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,58,5.43,156.08
3680,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40,2.09,47.49
3681,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,36,7.11,37.34
3682,F,Surrey,Produce Clerk,Produce,Surrey,Stores,38,3.64,17.23
3683,F,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,40,3.66,43.62
3684,M,Qualicum Beach,Produce Clerk,Produce,Nanaimo,Stores,36,3.08,0
3685,M,Golden,Produce Clerk,Produce,Cranbrook,Stores,49,4.63,37.34
3686,F,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,36,3.79,106.97
3687,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,47,3.95,103.81
3688,M,Victoria,Baker,Bakery,Victoria,Stores,45,2.92,94.74
3689,F,Hope,Produce Clerk,Produce,Chilliwack,Stores,49,3.26,76.24
3690,M,Haney,Meat Cutter,Meats,Haney,Stores,35,6.78,40.87
3691,M,Burnaby,Meat Cutter,Meats,Burnaby,Stores,33,3.94,46.6
3692,F,Grand Forks,Produce Clerk,Produce,Grand Forks,Stores,56,3.22,143.89
3693,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,38,4.12,31.19
3694,M,Richmond,Meat Cutter,Meats,Richmond,Stores,41,3.63,70.86
3695,F,Golden,Meat Cutter,Meats,Cranbrook,Stores,41,3.94,19.35
3696,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40,4.33,13.74
3697,M,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,51,3.67,86.65
3698,F,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,59,4.33,176.88
3699,F,Trail,Produce Clerk,Produce,Trail,Stores,39,3.17,54.97
3700,F,Bougie Creek,Produce Clerk,Produce,Quesnel,Stores,21,3.38,0
3701,M,Peachland,Produce Clerk,Produce,Kelowna,Stores,28,2.08,0
3702,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42,4.81,10.03
3703,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41,7.49,64.49
3704,F,Creston,Meat Cutter,Meats,Cranbrook,Stores,38,4.95,14.36
3705,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41,5.44,17.2
3706,F,Penticton,Produce Clerk,Produce,Kelowna,Stores,33,5,2.73
3707,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,26,4.7,0
3708,M,Prince George,Meat Cutter,Meats,Prince George,Stores,33,3.92,0
3709,M,Dawson Creek,Baker,Bakery,Dawson Creek,Stores,49,3.5,110.43
3710,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34,6.57,40.22
3711,F,White Rock,Shelf Stocker,Processed Foods,White Rock,Stores,45,4.3,40.99
3712,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,63,5.61,201.8
3713,M,Richmond,Meat Cutter,Meats,Richmond,Stores,61,6.12,140.11
3714,M,Little Fort,Produce Clerk,Produce,Kamloops,Stores,23,3.96,0
3715,M,Port Edward,Produce Clerk,Produce,Terrace,Stores,43,3.13,37.92
3716,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,45,5.39,104.41
3717,F,Rutland,Produce Clerk,Produce,Kelowna,Stores,35,3,11.12
3718,F,Fauquier,Produce Clerk,Produce,Trail,Stores,34,6.3,29.18
3719,M,Sayward,Produce Clerk,Produce,Nanaimo,Stores,45,5.63,85.07
3720,M,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,41,5.12,2.43
3721,F,Richmond,Produce Clerk,Produce,Richmond,Stores,37,4.15,46.49
3722,M,Haney,Produce Clerk,Produce,Haney,Stores,55,5.67,111.77
3723,M,Victoria,Produce Clerk,Produce,Victoria,Stores,52,5.88,76.13
3724,F,Victoria,Baker,Bakery,Victoria,Stores,32,2.45,55.28
3725,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,21,4.46,0
3726,F,Cranbrook,Meat Cutter,Meats,Cranbrook,Stores,31,7.72,10.11
3727,F,Langley,Produce Clerk,Produce,Langley,Stores,29,3.26,12.91
3728,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,35,4.53,2.26
3729,M,Trail,Produce Clerk,Produce,Trail,Stores,53,6.68,119.07
3730,F,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,54,3.73,122.66
3731,M,Fairmont Hot Springs,Meat Cutter,Meats,Cranbrook,Stores,61,4.86,134.62
3732,F,Victoria,Baker,Bakery,Victoria,Stores,58,7.48,105.51
3733,F,Avola,Produce Clerk,Produce,Kamloops,Stores,48,3.35,176.29
3734,M,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,41,3.28,48.23
3735,F,Victoria,Baker,Bakery,Victoria,Stores,27,2.31,0
3736,M,Prince George,Meat Cutter,Meats,Prince George,Stores,44,5.02,61.74
3737,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40,3.27,74.28
3738,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,27,3.95,19.18
3739,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47,2.69,131.97
3740,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,40,5.33,59.96
3741,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,51,3.04,109.42
3742,F,Victoria,Baker,Bakery,Victoria,Stores,37,5.19,0
3743,M,Squamish,Produce Clerk,Produce,Squamish,Stores,50,6.33,55.75
3744,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,19,4.08,0
3745,M,Oliver,Produce Clerk,Produce,Kelowna,Stores,35,5.18,0
3746,M,Victoria,Produce Clerk,Produce,Victoria,Stores,49,6.01,64.93
3747,M,Surrey,Produce Clerk,Produce,Surrey,Stores,61,5.33,129.56
3748,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,35,6.9,59.32
3749,F,Oyama,Produce Clerk,Produce,Kelowna,Stores,45,4.29,70.84
3750,F,Whistler,Produce Clerk,Produce,Squamish,Stores,37,1.91,0.51
3751,F,Lake Cowichan,Baker,Bakery,Victoria,Stores,31,5.19,26.27
3752,M,Richmond,Meat Cutter,Meats,Richmond,Stores,24,4.09,0
3753,F,Victoria,Produce Clerk,Produce,Victoria,Stores,44,4.08,45.72
3754,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,42,4.33,79.4
3755,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34,2.97,0
3756,M,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,71,5.95,99.95
3757,F,Grasmere,Meat Cutter,Meats,Cranbrook,Stores,40,5.78,18.86
3758,M,Kamloops,Meat Cutter,Meats,Kamloops,Stores,48,2.55,63.34
3759,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,37,5.81,80.79
3760,M,Langley,Meat Cutter,Meats,Langley,Stores,35,6.48,24.99
3761,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,43,6.27,45.63
3762,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,49,3.15,120.81
3763,F,Tappen,Produce Clerk,Produce,Vernon,Stores,43,6.03,45.73
3764,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,18,7.81,0
3765,F,West Vancouver,Meat Cutter,Meats,West Vancouver,Stores,50,4.39,114.12
3766,M,Richmond,Meat Cutter,Meats,Richmond,Stores,57,6.71,115.26
3767,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,37,6.02,49.02
3768,F,Prince George,Meat Cutter,Meats,Prince George,Stores,60,7.85,125.97
3769,M,Bamfield,Baker,Bakery,Victoria,Stores,44,5.08,70.97
3770,M,Quesnel,Produce Clerk,Produce,Quesnel,Stores,38,3.32,4.73
3771,F,Victoria,Produce Clerk,Produce,Victoria,Stores,40,5.49,67.72
3772,F,Salmon Arm,Produce Clerk,Produce,Kamloops,Stores,37,4.07,55.34
3773,M,Alkali Lake,Produce Clerk,Produce,Williams Lake,Stores,37,2.13,5.13
3774,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,47,3.38,84.15
3775,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,34,5.36,0
3776,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,36,7.17,4.49
3777,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,31,4.75,2.12
3778,F,Ganges,Produce Clerk,Produce,Victoria,Stores,53,4.73,101.1
3779,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,33,6.86,0
3780,M,Langley,Produce Clerk,Produce,Langley,Stores,34,3.89,39.09
3781,F,Duncan,Produce Clerk,Produce,Quesnel,Stores,27,4.26,0
3782,F,Manning Park,Produce Clerk,Produce,Chilliwack,Stores,25,5.7,0
3783,F,Surrey,Produce Clerk,Produce,Surrey,Stores,48,5.95,147.28
3784,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35,5.3,27.15
3785,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,50,3.46,99.44
3786,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,55,2.21,157.11
3787,F,New Westminister,Meat Cutter,Meats,New Westminister,Stores,26,7.06,0
3788,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,30,4.69,0
3789,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,36,5.04,75.29
3790,F,Surrey,Produce Clerk,Produce,Surrey,Stores,28,6.57,17.7
3791,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,70,2.95,196.58
3792,F,Okanagan Falls,Baker,Bakery,Bella Bella,Stores,38,3.29,42.03
3793,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,29,7.83,8.37
3794,M,Boston Bar,Produce Clerk,Produce,Chilliwack,Stores,38,3.79,31.79
3795,M,Chief Lake,Produce Clerk,Produce,Prince George,Stores,30,5.93,0
3796,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,35,4.28,37.54
3797,M,Cassiar,Produce Clerk,Produce,Terrace,Stores,48,4.28,87.83
3798,M,Victoria,Baker,Bakery,Victoria,Stores,61,4.09,154.36
3799,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,42,6.41,33.37
3800,M,Victoria,Produce Clerk,Produce,Victoria,Stores,53,5.36,116.53
3801,M,Courtenay,Produce Clerk,Produce,Nanaimo,Stores,45,5.58,102.3
3802,F,Lac La Hache,Produce Clerk,Produce,Williams Lake,Stores,42,6.4,68.16
3803,M,Richmond,Produce Clerk,Produce,Richmond,Stores,40,5.81,74.42
3804,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,30,2.5,0
3805,F,Kamloops,Produce Clerk,Produce,Kamloops,Stores,49,3.33,120.29
3806,F,Coquitlam,Produce Clerk,Produce,Nanaimo,Stores,22,5.15,0
3807,F,Gabriola Island,Produce Clerk,Produce,Vancouver,Stores,35,5.56,65.67
3808,F,Kaslo,Produce Clerk,Produce,Cranbrook,Stores,49,3.32,117.29
3809,F,Victoria,Dairy Person,Dairy,Victoria,Stores,37,6.74,46.63
3810,M,Sidney,Dairy Person,Dairy,Victoria,Stores,47,4.85,95.72
3811,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,46,5.7,51.53
3812,M,Richmond,Produce Clerk,Produce,Richmond,Stores,52,3.64,152.52
3813,F,Aldergrove,Produce Clerk,Produce,Aldergrove,Stores,54,5.48,117.41
3814,F,Victoria,Produce Clerk,Produce,Victoria,Stores,24,5.22,26.91
3815,F,Langley,Meat Cutter,Meats,Langley,Stores,43,4.55,91.04
3816,M,Fruitvale,Produce Clerk,Produce,Kelowna,Stores,51,2.9,112.8
3817,F,Cortes Island,Baker,Bakery,Cortes Island,Stores,32,3.27,0
3818,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,58,3.65,121.03
3819,F,Hope,Produce Clerk,Produce,Chilliwack,Stores,50,3.67,104.14
3820,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,24,5.75,0
3821,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,61,6.11,145.56
3822,M,Lake Cowichan,Dairy Person,Dairy,Victoria,Stores,44,3.99,96.9
3823,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,46,3.26,118.71
3824,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34,4.23,7.7
3825,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39,4.74,31.46
3826,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,40,6.96,85.48
3827,M,Victoria,Dairy Person,Dairy,Victoria,Stores,38,4.02,10.14
3828,M,Topley,Produce Clerk,Produce,Prince George,Stores,53,2.27,125.53
3829,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,43,4.33,93.5
3830,F,Victoria,Produce Clerk,Produce,Victoria,Stores,69,4.77,189.82
3831,M,Logan Lake,Produce Clerk,Produce,Kamloops,Stores,48,3.63,66.48
3832,F,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,37,4.54,5.99
3833,M,Terrace,Produce Clerk,Produce,Terrace,Stores,33,5.89,0
3834,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43,3,33.99
3835,M,Fort Langley,Produce Clerk,Produce,Langley,Stores,41,5.47,108.44
3836,F,Port Coquitlam,Produce Clerk,Produce,Port Coquitlam,Stores,48,5.53,70.56
3837,F,Sardis,Produce Clerk,Produce,Chilliwack,Stores,28,4.89,57.73
3838,M,Kamloops,Produce Clerk,Produce,Kamloops,Stores,19,4.76,0
3839,M,Richmond,Produce Clerk,Produce,Richmond,Stores,58,6.51,128.53
3840,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,43,6.83,75.57
3841,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,36,4.85,24.31
3842,M,Abbotsford,Meat Cutter,Meats,Abbotsford,Stores,46,7.09,105.48
3843,F,Victoria,Dairy Person,Dairy,Victoria,Stores,29,4.82,29.89
3844,F,Fort St John,Produce Clerk,Produce,Fort St John,Stores,21,4.64,0
3845,F,Kamloops,Produce Clerk,Produce,Kamloops,Stores,28,4.95,0
3846,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,51,4.47,62.03
3847,M,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,59,4.22,142.65
3848,F,Vernon,Produce Clerk,Produce,Vernon,Stores,47,6.12,97.46
3849,M,Hixon,Produce Clerk,Produce,Prince George,Stores,43,3.84,62.86
3850,M,Fort Nelson,Customer Service Manager,Customer Service,Fort Nelson,Stores,65,6.19,141.88
3851,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43,4.43,48.86
3852,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,35,4.43,0
3853,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,34,4.21,26.94
3854,F,Prince George,Produce Clerk,Produce,Prince George,Stores,14,5.76,0
3855,F,Richmond,Produce Clerk,Produce,Richmond,Stores,35,5.12,52.92
3856,M,Chetwynd,Produce Clerk,Produce,Prince George,Stores,55,6.76,142.28
3857,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,18,3.09,0
3858,F,Port Hardy,Produce Clerk,Produce,Nanaimo,Stores,67,5.23,189.84
3859,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,48,6.51,39.28
3860,F,Victoria,Dairy Person,Dairy,Victoria,Stores,32,5.43,0
3861,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,34,6.54,19.82
3862,M,Port Alberni,Produce Clerk,Produce,Nanaimo,Stores,37,4.33,18.13
3863,M,Canal Flats,Produce Clerk,Produce,Cranbrook,Stores,28,4.01,0
3864,F,Whistler,Produce Clerk,Produce,Squamish,Stores,42,4.69,52.16
3865,M,Vernon,Baker,Bakery,Vernon,Stores,47,3.66,81.12
3866,F,Ocean Falls,Baker,Bakery,Ocean Falls,Stores,43,4.15,86.76
3867,M,Barriere,Baker,Bakery,Kamloops,Stores,36,3.52,16.34
3868,F,West Vancouver,Produce Clerk,Produce,West Vancouver,Stores,31,5.19,49.58
3869,M,Houston,Produce Clerk,Produce,Terrace,Stores,43,3.33,37.63
3870,M,Richmond,Produce Clerk,Produce,Richmond,Stores,54,5.15,116.32
3871,F,Fort Nelson,Meat Cutter,Meats,Fort Nelson,Stores,37,6.02,27.04
3872,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,59,3.28,91.8
3873,F,Surrey,Produce Clerk,Produce,Surrey,Stores,39,4.69,77.27
3874,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,24,4.39,0
3875,F,Langley,Produce Clerk,Produce,Langley,Stores,33,6.12,43.49
3876,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,44,5.23,59.25
3877,M,Victoria,Dairy Person,Dairy,Victoria,Stores,46,4.65,13.52
3878,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,44,4.49,30.52
3879,F,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,41,5.65,57.9
3880,F,Victoria,Dairy Person,Dairy,Victoria,Stores,41,7.58,82.78
3881,F,Fort Langley,Produce Clerk,Produce,Langley,Stores,42,4.9,42.73
3882,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,33,2.42,0
3883,M,Ganges,Dairy Person,Dairy,Victoria,Stores,43,7.06,50.45
3884,F,Victoria,Dairy Person,Dairy,Victoria,Stores,54,3.27,142.62
3885,F,Victoria,Produce Clerk,Produce,Victoria,Stores,29,4.55,0
3886,M,Williams Lake,Produce Clerk,Produce,Williams Lake,Stores,25,3.55,0
3887,M,Cranbrook,Produce Clerk,Produce,Cranbrook,Stores,50,5.1,72.31
3888,M,Nanaimo,Produce Clerk,Produce,Nanaimo,Stores,45,9.17,60.14
3889,M,Richmond,Produce Clerk,Produce,Richmond,Stores,39,2.27,69.6
3890,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45,3.27,83.42
3891,M,Surrey,Produce Clerk,Produce,Surrey,Stores,42,6.13,27.23
3892,F,Horsefly,Produce Clerk,Produce,Prince George,Stores,44,4.54,107.98
3893,F,Giscome,Produce Clerk,Produce,Prince George,Stores,47,5.03,80.24
3894,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,45,3.27,80.91
3895,F,Victoria,Dairy Person,Dairy,Victoria,Stores,44,4.21,63.42
3896,M,Kelowna,Produce Clerk,Produce,Kelowna,Stores,43,0.1,62.91
3897,F,Victoria,Dairy Person,Dairy,Victoria,Stores,40,4.32,15.42
3898,F,Trail,Produce Clerk,Produce,Trail,Stores,23,5.02,0
3899,F,Prince George,Produce Clerk,Produce,Prince George,Stores,45,1.86,26.26
3900,F,Merritt,Baker,Bakery,Kamloops,Stores,35,3.8,0
3901,F,Port Coquitlam,Baker,Bakery,Port Coquitlam,Stores,37,3.37,40.16
3902,M,Surrey,Meat Cutter,Meats,Surrey,Stores,48,6.1,63.53
3903,F,Prince George,Produce Clerk,Produce,Prince George,Stores,37,4.53,15.17
3904,M,Montney,Produce Clerk,Produce,Fort St John,Stores,34,3.35,0
3905,M,Cache Creek,Produce Clerk,Produce,Kamloops,Stores,43,3.54,55.63
3906,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,39,2.74,60.45
3907,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,30,4.05,0
3908,M,Flatrock,Produce Clerk,Produce,Fort St John,Stores,37,5.8,0
3909,M,Burnaby,Shelf Stocker,Processed Foods,Burnaby,Stores,31,4.33,0
3910,F,Smithers,Baker,Bakery,Terrace,Stores,39,1.64,73.73
3911,M,Port Mcneill,Produce Clerk,Produce,Nanaimo,Stores,35,5.43,22.04
3912,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,40,6.52,5.29
3913,F,Victoria,Dairy Person,Dairy,Victoria,Stores,47,3.83,98.86
3914,M,Kimberley,Produce Clerk,Produce,Cranbrook,Stores,34,6.94,0.48
3915,M,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,49,5.91,48.71
3916,M,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,55,6.29,96.57
3917,F,Castlegar,Produce Clerk,Produce,Trail,Stores,17,4.5,0
3918,M,Vancouver,Produce Clerk,Produce,Vancouver,Stores,20,6.34,0
3919,F,Surrey,Produce Clerk,Produce,Surrey,Stores,38,4.8,27.62
3920,M,Surrey,Produce Clerk,Produce,Surrey,Stores,49,4.35,67.22
3921,F,Comox,Produce Clerk,Produce,Nanaimo,Stores,43,1.14,68.37
3922,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41,4.97,58.08
3923,M,New Westminster,Produce Clerk,Produce,New Westminster,Stores,50,2.86,109.7
3924,F,Chilliwack,Produce Clerk,Produce,Chilliwack,Stores,45,3.82,105.38
3925,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,44,2.73,55.14
3926,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,43,5.58,66.79
3927,M,Duncan,Produce Clerk,Produce,Quesnel,Stores,31,4.11,0
3928,F,Vancouver,Produce Clerk,Produce,Vancouver,Stores,28,6.61,0
3929,F,Langley,Produce Clerk,Produce,Langley,Stores,62,3.02,168.47
3930,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,25,5.68,0
3931,M,Richmond,Produce Clerk,Produce,Richmond,Stores,54,1.7,121.95
3932,F,Victoria,Produce Clerk,Produce,Victoria,Stores,53,5.4,102.09
3933,F,Fort Fraser,Produce Clerk,Produce,Prince George,Stores,41,5.29,77.17
3934,F,Ladysmith,Dairy Person,Dairy,Victoria,Stores,63,4.06,198.39
3935,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41,5.51,55.54
3936,F,New Westminster,Produce Clerk,Produce,New Westminster,Stores,42,2.91,74.5
